,actions,states,trial,ts
22662,1,3,225,39
22663,1,3,225,40
22664,2,3,225,41
22665,0,4,225,42
22666,0,3,225,43
22667,2,2,225,44
22668,1,3,225,45
22669,0,3,225,46
22670,0,2,225,47
22671,2,1,225,48
22672,2,2,225,49
22673,2,3,225,50
22674,2,4,225,51
22675,1,5,225,52
22676,0,5,225,53
22677,2,4,225,54
22678,2,5,225,55
22679,1,6,225,56
22680,0,6,225,57
22681,1,5,225,58
22682,0,5,225,59
22683,1,4,225,60
22684,0,4,225,61
22685,1,3,225,62
22686,2,3,225,63
22687,2,4,225,64
22688,0,5,225,65
22689,0,4,225,66
22690,1,3,225,67
22691,2,3,225,68
22692,0,4,225,69
22693,2,3,225,70
22694,1,4,225,71
22695,0,4,225,72
22696,1,3,225,73
22697,0,3,225,74
22698,1,2,225,75
22699,2,2,225,76
22700,0,3,225,77
22701,0,2,225,78
22702,2,1,225,79
22703,2,2,225,80
22704,0,3,225,81
22705,2,2,225,82
22706,1,3,225,83
22707,1,3,225,84
22708,1,3,225,85
22709,1,3,225,86
22710,1,3,225,87
22711,1,3,225,88
22712,0,3,225,89
22713,2,2,225,90
22714,1,3,225,91
22715,1,3,225,92
22716,1,3,225,93
22717,1,3,225,94
22718,1,3,225,95
22719,1,3,225,96
22720,1,3,225,97
22721,1,3,225,98
22722,1,3,225,99
22723,1,3,225,100
22724,0,8,226,0
22725,1,8,226,1
22726,0,8,226,2
22727,0,7,226,3
22728,0,6,226,4
22729,1,5,226,5
22730,1,5,226,6
22731,1,5,226,7
22732,0,5,226,8
22733,0,4,226,9
22734,1,3,226,10
22735,1,3,226,11
22736,1,3,226,12
22737,1,3,226,13
22738,1,3,226,14
22739,1,3,226,15
22740,0,3,226,16
22741,0,2,226,17
22742,2,1,226,18
22743,1,2,226,19
22744,2,2,226,20
22745,2,3,226,21
22746,0,4,226,22
22747,2,3,226,23
22748,2,4,226,24
22749,0,5,226,25
22750,0,4,226,26
22751,2,3,226,27
22752,0,4,226,28
22753,0,3,226,29
22754,2,2,226,30
22755,1,3,226,31
22756,2,3,226,32
22757,0,4,226,33
22758,1,3,226,34
22759,1,3,226,35
22760,1,3,226,36
22761,2,3,226,37
22762,1,4,226,38
22763,0,4,226,39
22764,2,3,226,40
22765,0,4,226,41
22766,1,3,226,42
22767,1,3,226,43
22768,0,3,226,44
22769,0,2,226,45
22770,0,1,226,46
22771,2,0,226,47
22772,2,1,226,48
22773,2,2,226,49
22774,2,3,226,50
22775,2,4,226,51
22776,0,5,226,52
22777,0,4,226,53
22778,2,3,226,54
22779,0,4,226,55
22780,1,3,226,56
22781,2,3,226,57
22782,0,4,226,58
22783,2,3,226,59
22784,0,4,226,60
22785,1,3,226,61
22786,1,3,226,62
22787,1,3,226,63
22788,1,3,226,64
22789,1,3,226,65
22790,1,3,226,66
22791,1,3,226,67
22792,1,3,226,68
22793,1,3,226,69
22794,2,3,226,70
22795,2,4,226,71
22796,1,5,226,72
22797,0,5,226,73
22798,0,4,226,74
22799,1,3,226,75
22800,1,3,226,76
22801,2,3,226,77
22802,0,4,226,78
22803,1,3,226,79
22804,1,3,226,80
22805,1,3,226,81
22806,0,3,226,82
22807,2,2,226,83
22808,1,3,226,84
22809,1,3,226,85
22810,1,3,226,86
22811,1,3,226,87
22812,1,3,226,88
22813,1,3,226,89
22814,1,3,226,90
22815,1,3,226,91
22816,1,3,226,92
22817,1,3,226,93
22818,1,3,226,94
22819,1,3,226,95
22820,2,3,226,96
22821,0,4,226,97
22822,1,3,226,98
22823,1,3,226,99
22824,1,3,226,100
22825,0,8,227,0
22826,1,8,227,1
22827,1,8,227,2
22828,0,8,227,3
22829,0,7,227,4
22830,0,6,227,5
22831,1,5,227,6
22832,0,5,227,7
22833,0,4,227,8
22834,1,3,227,9
22835,1,3,227,10
22836,0,3,227,11
22837,0,2,227,12
22838,2,1,227,13
22839,2,2,227,14
22840,1,3,227,15
22841,1,3,227,16
22842,1,3,227,17
22843,1,3,227,18
22844,1,3,227,19
22845,2,3,227,20
22846,0,4,227,21
22847,1,3,227,22
22848,1,3,227,23
22849,0,3,227,24
22850,2,2,227,25
22851,1,3,227,26
22852,0,3,227,27
22853,0,2,227,28
22854,2,1,227,29
22855,2,2,227,30
22856,1,3,227,31
22857,1,3,227,32
22858,1,3,227,33
22859,1,3,227,34
22860,1,3,227,35
22861,1,3,227,36
22862,2,3,227,37
22863,0,4,227,38
22864,1,3,227,39
22865,2,3,227,40
22866,0,4,227,41
22867,1,3,227,42
22868,1,3,227,43
22869,1,3,227,44
22870,1,3,227,45
22871,1,3,227,46
22872,0,3,227,47
22873,2,2,227,48
22874,2,3,227,49
22875,1,4,227,50
22876,2,4,227,51
22877,0,5,227,52
22878,0,4,227,53
22879,1,3,227,54
22880,1,3,227,55
22881,1,3,227,56
22882,1,3,227,57
22883,1,3,227,58
22884,0,3,227,59
22885,2,2,227,60
22886,1,3,227,61
22887,1,3,227,62
22888,2,3,227,63
22889,0,4,227,64
22890,2,3,227,65
22891,2,4,227,66
22892,0,5,227,67
22893,0,4,227,68
22894,1,3,227,69
22895,1,3,227,70
22896,1,3,227,71
22897,1,3,227,72
22898,1,3,227,73
22899,1,3,227,74
22900,1,3,227,75
22901,0,3,227,76
22902,2,2,227,77
22903,1,3,227,78
22904,1,3,227,79
22905,1,3,227,80
22906,0,3,227,81
22907,1,2,227,82
22908,2,2,227,83
22909,1,3,227,84
22910,1,3,227,85
22911,2,3,227,86
22912,0,4,227,87
22913,1,3,227,88
22914,1,3,227,89
22915,0,3,227,90
22916,2,2,227,91
22917,1,3,227,92
22918,2,3,227,93
22919,0,4,227,94
22920,1,3,227,95
22921,0,3,227,96
22922,1,2,227,97
22923,1,2,227,98
22924,2,2,227,99
22925,2,3,227,100
22926,0,8,228,0
22927,1,8,228,1
22928,0,8,228,2
22929,2,7,228,3
22930,0,8,228,4
22931,0,7,228,5
22932,0,6,228,6
22933,0,5,228,7
22934,0,4,228,8
22935,2,3,228,9
22936,0,4,228,10
22937,1,3,228,11
22938,1,3,228,12
22939,1,3,228,13
22940,1,3,228,14
22941,1,3,228,15
22942,1,3,228,16
22943,0,3,228,17
22944,2,2,228,18
22945,1,3,228,19
22946,1,3,228,20
22947,1,3,228,21
22948,1,3,228,22
22949,0,3,228,23
22950,2,2,228,24
22951,1,3,228,25
22952,2,3,228,26
22953,0,4,228,27
22954,2,3,228,28
22955,0,4,228,29
22956,1,3,228,30
22957,1,3,228,31
22958,1,3,228,32
22959,1,3,228,33
22960,1,3,228,34
22961,1,3,228,35
22962,1,3,228,36
22963,2,3,228,37
22964,0,4,228,38
22965,1,3,228,39
22966,1,3,228,40
22967,1,3,228,41
22968,1,3,228,42
22969,1,3,228,43
22970,0,3,228,44
22971,0,2,228,45
22972,2,1,228,46
22973,1,2,228,47
22974,2,2,228,48
22975,2,3,228,49
22976,0,4,228,50
22977,1,3,228,51
22978,2,3,228,52
22979,0,4,228,53
22980,2,3,228,54
22981,0,4,228,55
22982,1,3,228,56
22983,2,3,228,57
22984,0,4,228,58
22985,2,3,228,59
22986,0,4,228,60
22987,1,3,228,61
22988,1,3,228,62
22989,0,3,228,63
22990,2,2,228,64
22991,0,3,228,65
22992,1,2,228,66
22993,2,2,228,67
22994,1,3,228,68
22995,1,3,228,69
22996,1,3,228,70
22997,1,3,228,71
22998,2,3,228,72
22999,0,4,228,73
23000,1,3,228,74
23001,0,3,228,75
23002,2,2,228,76
23003,2,3,228,77
23004,0,4,228,78
23005,1,3,228,79
23006,1,3,228,80
23007,1,3,228,81
23008,1,3,228,82
23009,0,3,228,83
23010,1,2,228,84
23011,2,2,228,85
23012,1,3,228,86
23013,1,3,228,87
23014,1,3,228,88
23015,2,3,228,89
23016,0,4,228,90
23017,1,3,228,91
23018,1,3,228,92
23019,1,3,228,93
23020,1,3,228,94
23021,1,3,228,95
23022,1,3,228,96
23023,2,3,228,97
23024,0,4,228,98
23025,1,3,228,99
23026,1,3,228,100
23027,0,8,229,0
23028,1,8,229,1
23029,0,8,229,2
23030,0,7,229,3
23031,0,6,229,4
23032,2,5,229,5
23033,1,6,229,6
23034,0,6,229,7
23035,0,5,229,8
23036,0,4,229,9
23037,1,3,229,10
23038,1,3,229,11
23039,1,3,229,12
23040,1,3,229,13
23041,1,3,229,14
23042,1,3,229,15
23043,1,3,229,16
23044,1,3,229,17
23045,1,3,229,18
23046,1,3,229,19
23047,1,3,229,20
23048,1,3,229,21
23049,0,3,229,22
23050,2,2,229,23
23051,2,3,229,24
23052,0,4,229,25
23053,0,3,229,26
23054,1,2,229,27
23055,2,2,229,28
23056,1,3,229,29
23057,1,3,229,30
23058,1,3,229,31
23059,0,3,229,32
23060,2,2,229,33
23061,2,3,229,34
23062,0,4,229,35
23063,1,3,229,36
23064,1,3,229,37
23065,1,3,229,38
23066,1,3,229,39
23067,0,3,229,40
23068,2,2,229,41
23069,1,3,229,42
23070,1,3,229,43
23071,1,3,229,44
23072,1,3,229,45
23073,1,3,229,46
23074,1,3,229,47
23075,1,3,229,48
23076,1,3,229,49
23077,1,3,229,50
23078,1,3,229,51
23079,1,3,229,52
23080,2,3,229,53
23081,2,4,229,54
23082,0,5,229,55
23083,1,4,229,56
23084,0,4,229,57
23085,2,3,229,58
23086,2,4,229,59
23087,0,5,229,60
23088,0,4,229,61
23089,1,3,229,62
23090,1,3,229,63
23091,1,3,229,64
23092,1,3,229,65
23093,1,3,229,66
23094,1,3,229,67
23095,1,3,229,68
23096,2,3,229,69
23097,0,4,229,70
23098,1,3,229,71
23099,0,3,229,72
23100,2,2,229,73
23101,1,3,229,74
23102,1,3,229,75
23103,1,3,229,76
23104,1,3,229,77
23105,1,3,229,78
23106,0,3,229,79
23107,0,2,229,80
23108,2,1,229,81
23109,2,2,229,82
23110,1,3,229,83
23111,0,3,229,84
23112,0,2,229,85
23113,2,1,229,86
23114,0,2,229,87
23115,0,1,229,88
23116,2,0,229,89
23117,2,1,229,90
23118,1,2,229,91
23119,2,2,229,92
23120,0,3,229,93
23121,2,2,229,94
23122,0,3,229,95
23123,2,2,229,96
23124,1,3,229,97
23125,1,3,229,98
23126,1,3,229,99
23127,0,3,229,100
23128,0,8,230,0
23129,1,8,230,1
23130,1,8,230,2
23131,0,8,230,3
23132,2,7,230,4
23133,1,8,230,5
23134,1,8,230,6
23135,1,8,230,7
23136,2,8,230,8
23137,0,9,230,9
23138,0,8,230,10
23139,0,7,230,11
23140,0,6,230,12
23141,2,5,230,13
23142,2,6,230,14
23143,0,7,230,15
23144,1,6,230,16
23145,1,6,230,17
23146,0,6,230,18
23147,0,5,230,19
23148,0,4,230,20
23149,2,3,230,21
23150,1,4,230,22
23151,0,4,230,23
23152,1,3,230,24
23153,1,3,230,25
23154,0,3,230,26
23155,2,2,230,27
23156,2,3,230,28
23157,2,4,230,29
23158,0,5,230,30
23159,1,4,230,31
23160,0,4,230,32
23161,1,3,230,33
23162,1,3,230,34
23163,1,3,230,35
23164,1,3,230,36
23165,1,3,230,37
23166,1,3,230,38
23167,1,3,230,39
23168,1,3,230,40
23169,1,3,230,41
23170,2,3,230,42
23171,0,4,230,43
23172,1,3,230,44
23173,0,3,230,45
23174,2,2,230,46
23175,1,3,230,47
23176,0,3,230,48
23177,2,2,230,49
23178,1,3,230,50
23179,2,3,230,51
23180,2,4,230,52
23181,0,5,230,53
23182,0,4,230,54
23183,1,3,230,55
23184,1,3,230,56
23185,1,3,230,57
23186,1,3,230,58
23187,1,3,230,59
23188,0,3,230,60
23189,2,2,230,61
23190,0,3,230,62
23191,2,2,230,63
23192,1,3,230,64
23193,1,3,230,65
23194,1,3,230,66
23195,1,3,230,67
23196,1,3,230,68
23197,1,3,230,69
23198,1,3,230,70
23199,2,3,230,71
23200,0,4,230,72
23201,1,3,230,73
23202,1,3,230,74
23203,0,3,230,75
23204,2,2,230,76
23205,1,3,230,77
23206,1,3,230,78
23207,1,3,230,79
23208,1,3,230,80
23209,1,3,230,81
23210,1,3,230,82
23211,0,3,230,83
23212,0,2,230,84
23213,0,1,230,85
23214,2,0,230,86
23215,1,1,230,87
23216,2,1,230,88
23217,1,2,230,89
23218,2,2,230,90
23219,1,3,230,91
23220,1,3,230,92
23221,2,3,230,93
23222,0,4,230,94
23223,2,3,230,95
23224,0,4,230,96
23225,0,3,230,97
23226,2,2,230,98
23227,1,3,230,99
23228,1,3,230,100
23229,0,8,231,0
23230,2,8,231,1
23231,2,9,231,2
23232,0,9,231,3
23233,0,8,231,4
23234,0,7,231,5
23235,0,6,231,6
23236,0,5,231,7
23237,0,4,231,8
23238,0,3,231,9
23239,1,2,231,10
23240,1,2,231,11
23241,2,2,231,12
23242,1,3,231,13
23243,1,3,231,14
23244,1,3,231,15
23245,1,3,231,16
23246,1,3,231,17
23247,1,3,231,18
23248,1,3,231,19
23249,2,3,231,20
23250,0,4,231,21
23251,1,3,231,22
23252,1,3,231,23
23253,0,3,231,24
23254,2,2,231,25
23255,1,3,231,26
23256,1,3,231,27
23257,2,3,231,28
23258,0,4,231,29
23259,1,3,231,30
23260,1,3,231,31
23261,1,3,231,32
23262,1,3,231,33
23263,1,3,231,34
23264,1,3,231,35
23265,0,3,231,36
23266,2,2,231,37
23267,2,3,231,38
23268,0,4,231,39
23269,1,3,231,40
23270,1,3,231,41
23271,1,3,231,42
23272,2,3,231,43
23273,0,4,231,44
23274,0,3,231,45
23275,2,2,231,46
23276,1,3,231,47
23277,1,3,231,48
23278,1,3,231,49
23279,1,3,231,50
23280,1,3,231,51
23281,1,3,231,52
23282,1,3,231,53
23283,0,3,231,54
23284,2,2,231,55
23285,1,3,231,56
23286,1,3,231,57
23287,1,3,231,58
23288,0,3,231,59
23289,1,2,231,60
23290,2,2,231,61
23291,2,3,231,62
23292,0,4,231,63
23293,1,3,231,64
23294,1,3,231,65
23295,2,3,231,66
23296,2,4,231,67
23297,2,5,231,68
23298,2,6,231,69
23299,1,7,231,70
23300,0,7,231,71
23301,1,6,231,72
23302,0,6,231,73
23303,2,5,231,74
23304,0,6,231,75
23305,0,5,231,76
23306,0,4,231,77
23307,2,3,231,78
23308,0,4,231,79
23309,1,3,231,80
23310,1,3,231,81
23311,1,3,231,82
23312,0,3,231,83
23313,2,2,231,84
23314,1,3,231,85
23315,1,3,231,86
23316,1,3,231,87
23317,1,3,231,88
23318,1,3,231,89
23319,0,3,231,90
23320,2,2,231,91
23321,2,3,231,92
23322,0,4,231,93
23323,1,3,231,94
23324,1,3,231,95
23325,2,3,231,96
23326,1,4,231,97
23327,0,4,231,98
23328,1,3,231,99
23329,1,3,231,100
23330,0,8,232,0
23331,1,8,232,1
23332,0,8,232,2
23333,0,7,232,3
23334,1,6,232,4
23335,0,6,232,5
23336,0,5,232,6
23337,0,4,232,7
23338,1,3,232,8
23339,1,3,232,9
23340,1,3,232,10
23341,1,3,232,11
23342,1,3,232,12
23343,1,3,232,13
23344,0,3,232,14
23345,2,2,232,15
23346,2,3,232,16
23347,0,4,232,17
23348,2,3,232,18
23349,0,4,232,19
23350,1,3,232,20
23351,1,3,232,21
23352,1,3,232,22
23353,1,3,232,23
23354,1,3,232,24
23355,2,3,232,25
23356,1,4,232,26
23357,0,4,232,27
23358,1,3,232,28
23359,0,3,232,29
23360,2,2,232,30
23361,1,3,232,31
23362,1,3,232,32
23363,1,3,232,33
23364,1,3,232,34
23365,1,3,232,35
23366,2,3,232,36
23367,2,4,232,37
23368,0,5,232,38
23369,0,4,232,39
23370,1,3,232,40
23371,0,3,232,41
23372,0,2,232,42
23373,0,1,232,43
23374,2,0,232,44
23375,2,1,232,45
23376,2,2,232,46
23377,1,3,232,47
23378,1,3,232,48
23379,2,3,232,49
23380,0,4,232,50
23381,0,3,232,51
23382,0,2,232,52
23383,2,1,232,53
23384,2,2,232,54
23385,1,3,232,55
23386,1,3,232,56
23387,1,3,232,57
23388,1,3,232,58
23389,1,3,232,59
23390,1,3,232,60
23391,2,3,232,61
23392,0,4,232,62
23393,1,3,232,63
23394,1,3,232,64
23395,1,3,232,65
23396,1,3,232,66
23397,2,3,232,67
23398,0,4,232,68
23399,1,3,232,69
23400,0,3,232,70
23401,1,2,232,71
23402,2,2,232,72
23403,1,3,232,73
23404,1,3,232,74
23405,1,3,232,75
23406,1,3,232,76
23407,0,3,232,77
23408,2,2,232,78
23409,2,3,232,79
23410,0,4,232,80
23411,2,3,232,81
23412,0,4,232,82
23413,1,3,232,83
23414,2,3,232,84
23415,1,4,232,85
23416,0,4,232,86
23417,1,3,232,87
23418,1,3,232,88
23419,1,3,232,89
23420,2,3,232,90
23421,0,4,232,91
23422,1,3,232,92
23423,1,3,232,93
23424,0,3,232,94
23425,2,2,232,95
23426,0,3,232,96
23427,2,2,232,97
23428,1,3,232,98
23429,1,3,232,99
23430,1,3,232,100
23431,0,8,233,0
23432,1,8,233,1
23433,1,8,233,2
23434,2,8,233,3
23435,0,9,233,4
23436,1,8,233,5
23437,0,8,233,6
23438,0,7,233,7
23439,0,6,233,8
23440,2,5,233,9
23441,0,6,233,10
23442,0,5,233,11
23443,2,4,233,12
23444,0,5,233,13
23445,0,4,233,14
23446,1,3,233,15
23447,1,3,233,16
23448,0,3,233,17
23449,2,2,233,18
23450,1,3,233,19
23451,1,3,233,20
23452,1,3,233,21
23453,1,3,233,22
23454,1,3,233,23
23455,1,3,233,24
23456,0,3,233,25
23457,2,2,233,26
23458,2,3,233,27
23459,1,4,233,28
23460,0,4,233,29
23461,1,3,233,30
23462,2,3,233,31
23463,0,4,233,32
23464,1,3,233,33
23465,1,3,233,34
23466,0,3,233,35
23467,2,2,233,36
23468,0,3,233,37
23469,1,2,233,38
23470,2,2,233,39
23471,1,3,233,40
23472,2,3,233,41
23473,0,4,233,42
23474,1,3,233,43
23475,1,3,233,44
23476,2,3,233,45
23477,2,4,233,46
23478,0,5,233,47
23479,0,4,233,48
23480,1,3,233,49
23481,1,3,233,50
23482,1,3,233,51
23483,1,3,233,52
23484,0,3,233,53
23485,2,2,233,54
23486,1,3,233,55
23487,1,3,233,56
23488,1,3,233,57
23489,1,3,233,58
23490,0,3,233,59
23491,0,2,233,60
23492,0,1,233,61
23493,2,0,233,62
23494,2,1,233,63
23495,2,2,233,64
23496,1,3,233,65
23497,0,3,233,66
23498,2,2,233,67
23499,1,3,233,68
23500,1,3,233,69
23501,1,3,233,70
23502,1,3,233,71
23503,1,3,233,72
23504,1,3,233,73
23505,1,3,233,74
23506,1,3,233,75
23507,1,3,233,76
23508,1,3,233,77
23509,1,3,233,78
23510,1,3,233,79
23511,1,3,233,80
23512,1,3,233,81
23513,1,3,233,82
23514,0,3,233,83
23515,2,2,233,84
23516,1,3,233,85
23517,2,3,233,86
23518,1,4,233,87
23519,2,4,233,88
23520,0,5,233,89
23521,0,4,233,90
23522,2,3,233,91
23523,1,4,233,92
23524,0,4,233,93
23525,1,3,233,94
23526,1,3,233,95
23527,1,3,233,96
23528,2,3,233,97
23529,1,4,233,98
23530,0,4,233,99
23531,1,3,233,100
23532,0,8,234,0
23533,1,8,234,1
23534,0,8,234,2
23535,0,7,234,3
23536,2,6,234,4
23537,0,7,234,5
23538,0,6,234,6
23539,1,5,234,7
23540,1,5,234,8
23541,0,5,234,9
23542,2,4,234,10
23543,0,5,234,11
23544,1,4,234,12
23545,0,4,234,13
23546,2,3,234,14
23547,0,4,234,15
23548,2,3,234,16
23549,0,4,234,17
23550,1,3,234,18
23551,0,3,234,19
23552,2,2,234,20
23553,1,3,234,21
23554,1,3,234,22
23555,1,3,234,23
23556,1,3,234,24
23557,1,3,234,25
23558,1,3,234,26
23559,1,3,234,27
23560,1,3,234,28
23561,1,3,234,29
23562,0,3,234,30
23563,2,2,234,31
23564,1,3,234,32
23565,1,3,234,33
23566,1,3,234,34
23567,2,3,234,35
23568,0,4,234,36
23569,0,3,234,37
23570,0,2,234,38
23571,2,1,234,39
23572,2,2,234,40
23573,0,3,234,41
23574,0,2,234,42
23575,2,1,234,43
23576,2,2,234,44
23577,1,3,234,45
23578,2,3,234,46
23579,0,4,234,47
23580,1,3,234,48
23581,1,3,234,49
23582,1,3,234,50
23583,1,3,234,51
23584,1,3,234,52
23585,1,3,234,53
23586,1,3,234,54
23587,1,3,234,55
23588,1,3,234,56
23589,1,3,234,57
23590,1,3,234,58
23591,1,3,234,59
23592,2,3,234,60
23593,0,4,234,61
23594,1,3,234,62
23595,0,3,234,63
23596,2,2,234,64
23597,2,3,234,65
23598,0,4,234,66
23599,1,3,234,67
23600,1,3,234,68
23601,1,3,234,69
23602,1,3,234,70
23603,1,3,234,71
23604,2,3,234,72
23605,0,4,234,73
23606,0,3,234,74
23607,1,2,234,75
23608,2,2,234,76
23609,1,3,234,77
23610,1,3,234,78
23611,1,3,234,79
23612,1,3,234,80
23613,1,3,234,81
23614,2,3,234,82
23615,1,4,234,83
23616,2,4,234,84
23617,0,5,234,85
23618,0,4,234,86
23619,1,3,234,87
23620,0,3,234,88
23621,0,2,234,89
23622,2,1,234,90
23623,2,2,234,91
23624,1,3,234,92
23625,1,3,234,93
23626,1,3,234,94
23627,1,3,234,95
23628,2,3,234,96
23629,2,4,234,97
23630,0,5,234,98
23631,1,4,234,99
23632,1,3,234,100
23633,0,8,235,0
23634,1,8,235,1
23635,0,8,235,2
23636,1,7,235,3
23637,0,7,235,4
23638,0,6,235,5
23639,0,5,235,6
23640,0,4,235,7
23641,1,3,235,8
23642,0,3,235,9
23643,2,2,235,10
23644,2,3,235,11
23645,2,4,235,12
23646,0,5,235,13
23647,0,4,235,14
23648,1,3,235,15
23649,1,3,235,16
23650,1,3,235,17
23651,1,3,235,18
23652,1,3,235,19
23653,1,3,235,20
23654,1,3,235,21
23655,1,3,235,22
23656,1,3,235,23
23657,1,3,235,24
23658,1,3,235,25
23659,1,3,235,26
23660,0,3,235,27
23661,2,2,235,28
23662,0,3,235,29
23663,2,2,235,30
23664,1,3,235,31
23665,1,3,235,32
23666,1,3,235,33
23667,0,3,235,34
23668,2,2,235,35
23669,0,3,235,36
23670,2,2,235,37
23671,1,3,235,38
23672,0,3,235,39
23673,2,2,235,40
23674,1,3,235,41
23675,0,3,235,42
23676,2,2,235,43
23677,1,3,235,44
23678,1,3,235,45
23679,0,3,235,46
23680,2,2,235,47
23681,1,3,235,48
23682,1,3,235,49
23683,1,3,235,50
23684,1,3,235,51
23685,0,3,235,52
23686,0,2,235,53
23687,1,1,235,54
23688,2,1,235,55
23689,2,2,235,56
23690,0,3,235,57
23691,2,2,235,58
23692,1,3,235,59
23693,2,3,235,60
23694,1,4,235,61
23695,0,4,235,62
23696,1,3,235,63
23697,1,3,235,64
23698,1,3,235,65
23699,1,3,235,66
23700,2,3,235,67
23701,0,4,235,68
23702,0,3,235,69
23703,2,2,235,70
23704,0,3,235,71
23705,2,2,235,72
23706,1,3,235,73
23707,1,3,235,74
23708,0,3,235,75
23709,0,2,235,76
23710,2,1,235,77
23711,2,2,235,78
23712,0,3,235,79
23713,0,2,235,80
23714,0,1,235,81
23715,2,0,235,82
23716,1,1,235,83
23717,2,1,235,84
23718,2,2,235,85
23719,1,3,235,86
23720,2,3,235,87
23721,0,4,235,88
23722,1,3,235,89
23723,2,3,235,90
23724,0,4,235,91
23725,1,3,235,92
23726,1,3,235,93
23727,0,3,235,94
23728,2,2,235,95
23729,2,3,235,96
23730,0,4,235,97
23731,1,3,235,98
23732,1,3,235,99
23733,2,4,235,100
23734,0,8,236,0
23735,0,8,236,1
23736,0,7,236,2
23737,0,6,236,3
23738,0,5,236,4
23739,2,4,236,5
23740,2,5,236,6
23741,0,6,236,7
23742,0,5,236,8
23743,1,4,236,9
23744,2,4,236,10
23745,0,5,236,11
23746,0,4,236,12
23747,1,3,236,13
23748,1,3,236,14
23749,0,3,236,15
23750,2,2,236,16
23751,1,3,236,17
23752,2,3,236,18
23753,1,4,236,19
23754,0,4,236,20
23755,1,3,236,21
23756,2,3,236,22
23757,2,4,236,23
23758,2,5,236,24
23759,0,6,236,25
23760,0,5,236,26
23761,1,4,236,27
23762,0,4,236,28
23763,1,3,236,29
23764,1,3,236,30
23765,1,3,236,31
23766,2,3,236,32
23767,0,4,236,33
23768,0,3,236,34
23769,1,2,236,35
23770,2,2,236,36
23771,0,3,236,37
23772,1,2,236,38
23773,1,2,236,39
23774,2,2,236,40
23775,0,3,236,41
23776,0,2,236,42
23777,2,1,236,43
23778,2,2,236,44
23779,2,3,236,45
23780,2,4,236,46
23781,0,5,236,47
23782,1,4,236,48
23783,0,4,236,49
23784,0,3,236,50
23785,0,2,236,51
23786,2,1,236,52
23787,1,2,236,53
23788,2,2,236,54
23789,1,3,236,55
23790,1,3,236,56
23791,1,3,236,57
23792,2,3,236,58
23793,0,4,236,59
23794,1,3,236,60
23795,1,3,236,61
23796,1,3,236,62
23797,0,3,236,63
23798,2,2,236,64
23799,1,3,236,65
23800,1,3,236,66
23801,1,3,236,67
23802,1,3,236,68
23803,1,3,236,69
23804,1,3,236,70
23805,0,3,236,71
23806,2,2,236,72
23807,2,3,236,73
23808,0,4,236,74
23809,1,3,236,75
23810,2,3,236,76
23811,2,4,236,77
23812,0,5,236,78
23813,0,4,236,79
23814,0,3,236,80
23815,2,2,236,81
23816,0,3,236,82
23817,2,2,236,83
23818,0,3,236,84
23819,2,2,236,85
23820,1,3,236,86
23821,1,3,236,87
23822,2,3,236,88
23823,1,4,236,89
23824,0,4,236,90
23825,1,3,236,91
23826,1,3,236,92
23827,1,3,236,93
23828,2,3,236,94
23829,0,4,236,95
23830,1,3,236,96
23831,1,3,236,97
23832,1,3,236,98
23833,2,3,236,99
23834,2,3,236,100
23835,0,8,237,0
23836,1,8,237,1
23837,1,8,237,2
23838,0,8,237,3
23839,0,7,237,4
23840,2,6,237,5
23841,0,7,237,6
23842,0,6,237,7
23843,0,5,237,8
23844,0,4,237,9
23845,1,3,237,10
23846,1,3,237,11
23847,0,3,237,12
23848,0,2,237,13
23849,0,1,237,14
23850,1,0,237,15
23851,2,0,237,16
23852,2,1,237,17
23853,1,2,237,18
23854,2,2,237,19
23855,1,3,237,20
23856,1,3,237,21
23857,1,3,237,22
23858,1,3,237,23
23859,1,3,237,24
23860,0,3,237,25
23861,2,2,237,26
23862,2,3,237,27
23863,0,4,237,28
23864,1,3,237,29
23865,1,3,237,30
23866,2,3,237,31
23867,1,4,237,32
23868,1,4,237,33
23869,0,4,237,34
23870,1,3,237,35
23871,1,3,237,36
23872,2,3,237,37
23873,2,4,237,38
23874,0,5,237,39
23875,0,4,237,40
23876,1,3,237,41
23877,1,3,237,42
23878,1,3,237,43
23879,2,3,237,44
23880,0,4,237,45
23881,1,3,237,46
23882,2,3,237,47
23883,0,4,237,48
23884,1,3,237,49
23885,1,3,237,50
23886,2,3,237,51
23887,0,4,237,52
23888,1,3,237,53
23889,1,3,237,54
23890,2,3,237,55
23891,2,4,237,56
23892,1,5,237,57
23893,0,5,237,58
23894,0,4,237,59
23895,1,3,237,60
23896,1,3,237,61
23897,1,3,237,62
23898,1,3,237,63
23899,1,3,237,64
23900,1,3,237,65
23901,1,3,237,66
23902,2,3,237,67
23903,0,4,237,68
23904,0,3,237,69
23905,0,2,237,70
23906,0,1,237,71
23907,2,0,237,72
23908,2,1,237,73
23909,1,2,237,74
23910,1,2,237,75
23911,2,2,237,76
23912,1,3,237,77
23913,1,3,237,78
23914,1,3,237,79
23915,0,3,237,80
23916,1,2,237,81
23917,1,2,237,82
23918,0,2,237,83
23919,2,1,237,84
23920,2,2,237,85
23921,1,3,237,86
23922,0,3,237,87
23923,2,2,237,88
23924,2,3,237,89
23925,2,4,237,90
23926,1,5,237,91
23927,0,5,237,92
23928,2,4,237,93
23929,0,5,237,94
23930,0,4,237,95
23931,1,3,237,96
23932,2,3,237,97
