,er,er_80,er_80c,er_90,er_90c,er_95,er_95c,ts_80,ts_80c,ts_90,ts_90c,ts_95,ts_95c
222,0.282828271389,0.444444447756,0.47499999404,0.425531923771,0.487804889679,0.408163279295,0.465116292238,45,40,47,41,49,43
223,0.242424249649,0.190476194024,0.176470592618,0.222222223878,0.181818187237,0.214285716414,0.217391297221,21,17,27,22,28,23
224,0.343434333801,0.142857149243,0.153846159577,0.166666671634,0.133333340287,0.181818187237,0.176470592618,14,13,18,15,22,17
225,0.292929291725,0.352941185236,0.347826093435,0.333333343267,0.352941185236,0.348837196827,0.342857152224,34,23,36,34,43,35
226,0.272727280855,0.210526317358,0.222222223878,0.217391297221,0.227272734046,0.258064508438,0.217391297221,19,18,23,22,31,23
227,0.252525240183,0.157894730568,0.157894730568,0.142857149243,0.15000000596,0.159999996424,0.136363640428,19,19,21,20,25,22
228,0.252525240183,0.125,0.125,0.111111111939,0.111111111939,0.10000000149,0.10000000149,16,16,18,18,20,20
229,0.333333343267,0.421052634716,0.421052634716,0.40000000596,0.40000000596,0.386363625526,0.404761910439,38,38,40,40,44,42
230,0.292929291725,0.272727280855,0.263157904148,0.269230782986,0.272727280855,0.25925925374,0.260869562626,22,19,26,22,27,23
231,0.272727280855,0.20000000298,0.142857149243,0.181818187237,0.20000000298,0.166666671634,0.190476194024,20,14,22,20,24,21
232,0.292929291725,0.260869562626,0.285714298487,0.300000011921,0.260869562626,0.29411765933,0.280000001192,23,21,30,23,34,25
233,0.292929291725,0.296296298504,0.333333343267,0.275862067938,0.307692319155,0.272727280855,0.285714298487,27,24,29,26,33,28
234,0.303030312061,0.190476194024,0.210526317358,0.173913046718,0.190476194024,0.159999996424,0.181818187237,21,19,23,21,25,22
235,0.39393940568,0.464285701513,0.380952388048,0.449999988079,0.413793116808,0.43548387289,0.387096762657,56,21,60,29,62,31
236,0.363636374474,0.300000011921,0.319999992847,0.333333343267,0.307692319155,0.333333343267,0.310344815254,30,25,36,26,42,29
237,0.252525240183,0.272727280855,0.315789461136,0.25,0.300000011921,0.230769231915,0.272727280855,22,19,24,20,26,22
238,0.333333343267,0.363636374474,0.354166656733,0.354166656733,0.346938788891,0.346153855324,0.360000014305,44,48,48,49,52,50
239,0.333333343267,0.394736856222,0.394736856222,0.395348846912,0.410256415606,0.377777785063,0.395348846912,38,38,43,39,45,43
240,0.272727280855,0.296296298504,0.315789461136,0.275862067938,0.333333343267,0.258064508438,0.319999992847,27,19,29,21,31,25
241,0.323232322931,0.166666671634,0.176470592618,0.15000000596,0.157894730568,0.136363640428,0.15000000596,18,17,20,19,22,20
242,0.303030312061,0.217391297221,0.238095238805,0.24137930572,0.217391297221,0.225806444883,0.25,23,21,29,23,31,28
243,0.232323229313,0.238095238805,0.263157904148,0.290322571993,0.238095238805,0.315789461136,0.260869562626,21,19,31,21,38,23
244,0.212121218443,0.333333343267,0.333333343267,0.314285725355,0.347826093435,0.297297298908,0.323529422283,33,21,35,23,37,34
245,0.242424249649,0.117647059262,0.117647059262,0.222222223878,0.15000000596,0.340909093618,0.222222223878,17,17,27,20,44,27
246,0.313131302595,0.351351350546,0.351351350546,0.333333343267,0.342105269432,0.325581401587,0.333333343267,37,37,39,38,43,39
247,0.313131302595,0.25,0.285714298487,0.269230782986,0.272727280855,0.25,0.280000001192,20,21,26,22,28,25
248,0.222222223878,0.333333343267,0.314285725355,0.314285725355,0.297297298908,0.297297298908,0.282051295042,33,35,35,37,37,39
249,0.282828271389,0.157894730568,0.15000000596,0.142857149243,0.136363640428,0.159999996424,0.159999996424,19,20,21,22,25,25
250,0.343434333801,0.310344815254,0.368421047926,0.314285725355,0.322580635548,0.297297298908,0.323529422283,29,19,35,31,37,34
251,0.292929291725,0.305555552244,0.314285725355,0.289473682642,0.297297298908,0.27500000596,0.282051295042,36,35,38,37,40,39
252,0.343434333801,0.238095238805,0.263157904148,0.217391297221,0.238095238805,0.20000000298,0.217391297221,21,19,23,21,25,23
253,0.292929291725,0.25,0.25,0.25,0.25,0.25,0.239999994636,24,20,28,24,32,25
254,0.222222223878,0.291666656733,0.333333343267,0.269230782986,0.315789461136,0.275862067938,0.300000011921,24,15,26,19,29,20
255,0.282828271389,0.394736856222,0.413793116808,0.375,0.40000000596,0.357142865658,0.419354826212,38,29,40,30,42,31
256,0.333333343267,0.238095238805,0.263157904148,0.239999994636,0.238095238805,0.222222223878,0.260869562626,21,19,25,21,27,23
257,0.242424249649,0.1875,0.20000000298,0.296296298504,0.235294118524,0.285714298487,0.319999992847,16,15,27,17,28,25
258,0.282828271389,0.314285725355,0.25925925374,0.307692319155,0.305555552244,0.319148927927,0.307692319155,35,27,39,36,47,39
259,0.313131302595,0.239999994636,0.25,0.222222223878,0.239999994636,0.233333334327,0.230769231915,25,24,27,25,30,26
260,0.353535354137,0.392857134342,0.352941185236,0.425000011921,0.423076927662,0.404761910439,0.392857134342,28,17,40,26,42,28
261,0.373737365007,0.347826093435,0.380952388048,0.319999992847,0.347826093435,0.368421047926,0.319999992847,23,21,25,23,38,25
262,0.292929291725,0.310344815254,0.285714298487,0.290322571993,0.291666656733,0.272727280855,0.300000011921,29,21,31,24,33,30
263,0.262626260519,0.190476194024,0.181818187237,0.173913046718,0.173913046718,0.159999996424,0.166666671634,21,22,23,23,25,24
264,0.323232322931,0.347826093435,0.363636374474,0.319999992847,0.333333343267,0.296296298504,0.319999992847,23,22,25,24,27,25
265,0.313131302595,0.3125,0.333333343267,0.29411765933,0.310344815254,0.285714298487,0.3125,32,27,34,29,35,32
266,0.292929291725,0.157894730568,0.157894730568,0.142857149243,0.142857149243,0.136363640428,0.130434781313,19,19,21,21,22,23
267,0.373737365007,0.176470592618,0.1875,0.157894730568,0.166666671634,0.20000000298,0.15000000596,17,16,19,18,25,20
268,0.353535354137,0.342857152224,0.352941185236,0.324324309826,0.342857152224,0.333333343267,0.324324309826,35,34,37,35,45,37
269,0.323232322931,0.342857152224,0.370370358229,0.324324309826,0.357142865658,0.307692319155,0.344827592373,35,27,37,28,39,29
270,0.313131302595,0.291666656733,0.368421047926,0.269230782986,0.291666656733,0.266666680574,0.269230782986,24,19,26,24,30,26
271,0.373737365007,0.43902438879,0.403846144676,0.418604642153,0.407407402992,0.411764711142,0.431034475565,41,52,43,54,51,58
272,0.272727280855,0.25,0.235294118524,0.230769231915,0.210526317358,0.214285716414,0.260869562626,24,17,26,19,28,23
273,0.232323229313,0.272727280855,0.3125,0.25,0.277777791023,0.230769231915,0.300000011921,22,16,24,18,26,20
274,0.323232322931,0.365853667259,0.34375,0.348837196827,0.375,0.381818175316,0.365853667259,41,32,43,40,55,41
275,0.282828271389,0.314285725355,0.1875,0.297297298908,0.285714298487,0.282051295042,0.3125,35,16,37,21,39,32
276,0.343434333801,0.321428567171,0.380952388048,0.3125,0.347826093435,0.324324309826,0.360000014305,28,21,32,23,37,25
277,0.232323229313,0.303030312061,0.303030312061,0.285714298487,0.285714298487,0.270270258188,0.270270258188,33,33,35,35,37,37
278,0.313131302595,0.25,0.263157904148,0.227272734046,0.25,0.275862067938,0.227272734046,20,19,22,20,29,22
279,0.373737365007,0.3125,0.357142865658,0.29411765933,0.344827592373,0.289473682642,0.322580635548,32,28,34,29,38,31
280,0.353535354137,0.210526317358,0.222222223878,0.239999994636,0.210526317358,0.222222223878,0.25,19,18,25,19,27,24
281,0.292929291725,0.310344815254,0.304347813129,0.303030312061,0.291666656733,0.285714298487,0.333333343267,29,23,33,24,35,27
282,0.363636374474,0.361111104488,0.384615391493,0.377777785063,0.357142865658,0.396551728249,0.366666674614,36,26,45,28,58,30
283,0.343434333801,0.333333343267,0.346153855324,0.314285725355,0.357142865658,0.333333343267,0.354838699102,33,26,35,28,45,31
284,0.313131302595,0.322580635548,0.416666656733,0.314285725355,0.384615391493,0.297297298908,0.370370358229,31,24,35,26,37,27
285,0.292929291725,0.300000011921,0.285714298487,0.28125,0.291666656733,0.272727280855,0.310344815254,30,21,32,24,33,29
286,0.343434333801,0.435897439718,0.457142859697,0.414634138346,0.459459453821,0.404255330563,0.425000011921,39,35,41,37,47,40
287,0.303030312061,0.217391297221,0.25,0.20000000298,0.25,0.25,0.238095238805,23,16,25,20,32,21
288,0.313131302595,0.238095238805,0.277777791023,0.275862067938,0.238095238805,0.258064508438,0.307692319155,21,18,29,21,31,26
289,0.252525240183,0.15000000596,0.157894730568,0.324324309826,0.142857149243,0.325581401587,0.318181812763,20,19,37,21,43,44
290,0.41414141655,0.425000011921,0.470588237047,0.416666656733,0.44736841321,0.426229506731,0.425000011921,40,34,48,38,61,40
291,0.313131302595,0.117647059262,0.133333340287,0.28125,0.117647059262,0.297297298908,0.20000000298,17,15,32,17,37,20
292,0.242424249649,0.190476194024,0.210526317358,0.173913046718,0.190476194024,0.159999996424,0.173913046718,21,19,23,21,25,23
293,0.272727280855,0.310344815254,0.333333343267,0.290322571993,0.310344815254,0.285714298487,0.290322571993,29,27,31,29,35,31
294,0.353535354137,0.296296298504,0.307692319155,0.290322571993,0.285714298487,0.272727280855,0.290322571993,27,26,31,28,33,31
295,0.292929291725,0.181818187237,0.210526317358,0.214285716414,0.190476194024,0.21875,0.206896558404,22,19,28,21,32,29
296,0.292929291725,0.333333343267,0.363636374474,0.333333343267,0.391304343939,0.333333343267,0.333333343267,30,22,36,23,42,30
297,0.363636374474,0.405405402184,0.407407402992,0.384615391493,0.413793116808,0.365853667259,0.424242436886,37,27,39,29,41,33
298,0.39393940568,0.408163279295,0.431818187237,0.40000000596,0.422222226858,0.403225809336,0.416666656733,49,44,55,45,62,48
